sku,name,upc,item_order,brand,brand_abbrev,brand_order,unit_price,qty_display
JS439-1,Deep Cleaning Shampoo,'075610439106,2,Sulfur 8,SUL,79,3.36,7.5oz (12/cs)
JS441,Deep Cleaning Shampoo,'075610441109,3,Sulfur 8,SUL,79,4.92,11.5oz (12/cs)
JS462,"Loc, Twist & Braid Medicated Scalp Solution",'075610462104,20,Sulfur 8,SUL,79,4.35,2.5oz (12/cs)
JS443,Medicated Anti-dandruff Light Oil Moisturizing Hair Lotion,'075610443103,17,Sulfur 8,SUL,79,5.01,8oz (12/cs)
JS438-1,Medicated Anti-Dandruff Oil Moisturizing Hair Lotion,'075610438109,18,Sulfur 8,SUL,79,5.01,8oz (12/cs)
JS445-1,Dandruff Treatment For Braids Spray,'075610445107,14,Sulfur 8,SUL,79,4.33,8oz (12/cs)
JS460,Loc Twist And Braid Oil,'075610460100,16,Sulfur 8,SUL,79,3.67,4oz (12/cs)
JS457,Loc Twist And Braid Gel,'075610457100,15,Sulfur 8,SUL,79,2.46,6oz (12/cs)
JS452,Kids Medicated Anti-Dandruff Hair & Scalp Conditioner,'075610452105,7,Sulfur 8,SUL,79,4.96,4oz (4/cs)
JS454-1,Kids Medicated Anti Dandruff Shampoo,'075610454109,5,Sulfur 8,SUL,79,3.55,7.5oz (12/cs)
SOU26900-4,Supreme Relaxer Valupak Kit Regular,'802535206014,2,Ultra Sheen,USH,80,6.18,(4/cs)
SOU27000-4,Supreme Conditioning Creme No Lye Relaxer Kit Super,'802535207011,1,Ultra Sheen,USH,80,6.18,(4/cs)
SOT81508,Hair Relaxer Super Jar No Base Creme,'802535815087,2,TCB,TCB,81,2.26,7.5oz (12/cs)
SOT81408,No Base Hair Relaxer Creme Regular,'022400006116,1,TCB,TCB,81,2.26,7.5oz (12/cs)
SOT81515,Hair Relaxer No Base Creme Super Jar,'802535815155,3,TCB,TCB,81,3.43,15oz (12/cs)
SOT81210,"Naturals Hair & Scalp Conditioner, Olive Oil",'022400644790,4,TCB,TCB,81,3.69,10oz
UNI31100,Cocoa Butter Healing Petroleum Jelly,'305210304956,1,Vaseline,VAS,82,1.99,1.75oz (72/cs)
UNI23450-6,Pure Petroleum Jelly Jar Original,'305212345001,2,Vaseline,VAS,82,5.03,13oz (24/cs)
UB8351,Oil Free Wig Shine,'746817683516,31,Via Natural,VIA,83,2.84,8oz (12/cs)
UB901-6,Nat. Semi Perm Hair Color #010 Crystal,'046817901048,2,Via Natural,VIA,83,2.35,4oz
UB902-6,Nat. Semi Perm Hair Color #020 Bold Gold,'046817902045,1,Via Natural,VIA,83,2.35,4oz
UB905-6,Nat. Semi Perm Hair Color #030 Spice Cinnamon,'046817903042,3,Via Natural,VIA,83,2.35,4oz
UB81872-6,Elixir Premium Oil -Biotin #98B,'746817818727,23,Via Natural,VIA,83,3.59,2oz
UB81873-6,Elixir Premium Oil -Scalp Care #98A,'746817818734,26,Via Natural,VIA,83,3.59,2oz
UB81874-6,Elixir Premium Oil -Tea Tree #98F,'746817818741,27,Via Natural,VIA,83,3.59,2oz
UB81875-6,Elixir Premium Oil -Pro Growth #98E,'746817818758,10,Via Natural,VIA,83,3.59,2oz
UB81876-6,Elixir Premium Oil -Black Castor #98D,'746817818765,24,Via Natural,VIA,83,3.59,2oz
UB81877-6,Elixir Premium Oil -Peppermint #98C,'746817818772,25,Via Natural,VIA,83,3.59,2oz
UB1899,Nat Free Style Foam Mousse,'746817818991,19,Via Natural,VIA,83,4.59,
UB1900,Freestyle Let Loose Braid Release,'746817819007,101,Via Natural,VIA,83,4.59,
UB1901,Relief Shine! Braid Booster,'746817819014,103,Via Natural,VIA,83,4.59,
UB1902,Freestyle Flex Wash Foam & Go,'746817819021,7,Via Natural,VIA,83,4.59,
UB1903,XXX Strength Braiding Shine Jelo,'746817819038,106,Via Natural,VIA,83,4.59,8oz
UB1904,The Remedy Hair Scalp Reviver,'746817819045,104,Via Natural,VIA,83,4.59,
UB802-6,20 Bold Gold,'746817902020,91,Via Natural,VIA,83,1.52,
UB803-6,22 24k Gold,'746817902228,89,Via Natural,VIA,83,1.52,
UB903-6,22 24k Gold,'746817902242,90,Via Natural,VIA,83,2.35,
UB804-6,Hair Color #28 Sassy Gold -pc,'746817902822,54,Via Natural,VIA,83,1.52,2oz
UB904-6,Hair Color #28 Sassy Gold -pc,'746817902846,55,Via Natural,VIA,83,2.35,4oz
UB805-6,H/c 30 Spice Cinnamon (6ea/box),'746817903027,102,Via Natural,VIA,83,1.52,2oz
UB806-6,32 Sunlit Orange,'746817903225,105,Via Natural,VIA,83,1.52,
UB906-6,Hair Color #32 Sunlight Orange -pc,'746817903249,56,Via Natural,VIA,83,2.35,4oz
UB807-6,Semi-Permanent Hair Color Pumpkin Patch 34,'746817903423,85,Via Natural,VIA,83,1.52,
UB907-6,Hair Color #34 Pumpkin Patch -pc,'746817903447,53,Via Natural,VIA,83,2.35,4oz
UB0831-6,Living Hair Color #69 - Murange #38,'746817903829,66,Via Natural,VIA,83,1.69,2oz
UB0931-6,Living Hair Color #68 -Murange #38,'746817903843,65,Via Natural,VIA,83,2.75,4oz
UB0832-6,Living Hair Color #69 - Platinum #44,'746817904420,70,Via Natural,VIA,83,1.69,2oz
UB0932-6,Living Hair Color #68 -Platinum #44,'746817904444,69,Via Natural,VIA,83,2.75,4oz
UB0834-6,Living Hair Color #69 -Garnet Red #72,'746817907223,64,Via Natural,VIA,83,1.69,2oz
UB0934-6,Living Hair Color #68 -Garnet Red,'746817907247,63,Via Natural,VIA,83,2.75,4oz
UB815-6,86 Bordeaux,'746817908626,92,Via Natural,VIA,83,1.52,
UB915-6,Hair Color #86 Bordeaux -pc,'746817908640,46,Via Natural,VIA,83,2.35,4oz
UB0835-6,Living Hair Color #69 -Emerald Green #96,'746817909623,60,Via Natural,VIA,83,1.69,2oz
UB0935-6,Living Hair Color #68 -Emerald Green #96,'746817909647,59,Via Natural,VIA,83,2.75,4oz
UB818-6,Natural Semi Perm Hair Color #108 China Moon Brown,'746817910827,5,Via Natural,VIA,83,1.52,2oz
UB918-6,108 China Moon,'746817910841,97,Via Natural,VIA,83,2.35,
UB0836-6,Living Hair Color #69 -Green Envy #112,'746817911220,62,Via Natural,VIA,83,1.69,2oz
UB0936-6,Living Hair Color #68 -Green Envy #112,'746817911244,61,Via Natural,VIA,83,2.75,4oz
UB0837-6,Living Hair Color #69 -Turquoise Blue #114,'746817911428,74,Via Natural,VIA,83,1.69,2oz
UB0937-6,Living Hair Color #68 -Turquoise Blue #114,'746817911442,73,Via Natural,VIA,83,2.75,4oz
UB0838-6,Living Hair Color #69 -Cobalt Blue #116,'746817911626,58,Via Natural,VIA,83,1.69,2oz
UB0938-6,Living Hair Color #68 -Cobalt Blue #116,'746817911640,57,Via Natural,VIA,83,2.75,4oz
UB0839-6,Living Hair Color #69 -Purple Passion #118,'746817911824,68,Via Natural,VIA,83,1.69,2oz
UB0939-6,Living Hair Color #68 -Purple Passion #118,'746817911848,67,Via Natural,VIA,83,2.75,4oz
UB821-6,Semi-Permanent Hair Color,'746817912227,76,Via Natural,VIA,83,1.52,60ml
UB0840-6,Living Hair Color #69 -Purple Rampage #124,'746817912425,72,Via Natural,VIA,83,1.69,2oz
UB0942-6,Living Hair Color #68 -Purple Rampage #124,'746817912449,71,Via Natural,VIA,83,2.75,4oz
UB8352,Oil Free Wig Shine,'746817683523,30,Via Natural,VIA,83,1.80,4oz (12/cs)
UB8353-24,Oil Free Wig Shine,'746817683530,29,Via Natural,VIA,83,0.89,2oz (24/cs)
UB8380-6,Premium Styling Gel [Olive & Aloe Vera],'746817683806,18,Via Natural,VIA,83,1.38,(6/cs)
UB8384-6,Premium Gel - Protein,'746817683844,13,Via Natural,VIA,83,1.38,8oz (6/cs)
UB8385-6,Premium Gel - Olive,'746817683851,17,Via Natural,VIA,83,2.26,20oz
UB8389-6,Premium Styling Gel - Protein W/ Camellia,'746817683899,14,Via Natural,VIA,83,1.82,20oz (6/cs)
UB368390-6,Braiding Shine Jelo,'746817683905,93,Via Natural,VIA,83,4.22,8oz (6/cs)
UB368391-6,Natural Braiding Shine Jelo Extra Strength,'746817683929,96,Via Natural,VIA,83,4.22,227g
UB8393-6,Braiding Shine Jelo,'746817683936,94,Via Natural,VIA,83,8.90,16oz (6/cs)
UB8394-6,Braiding Shine Jelo 16ozextra,'746817683943,95,Via Natural,VIA,83,8.90,16oz (6/cs)
UB7939-24,Tube Oil Peppermint,'746817579819,34,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7926-24,Ultra Care Jojoba Oil,'746817579857,39,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7924-24,Hair & Body Olive Oil,'746817579864,20,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7927-24,Ultra Care Cocoa Butter Oil,'746817579277,38,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7928-24,Ultra Care Shea Butter Oil,'746817579772,40,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7929-24,Ultra Care Vitamin E Oil Concentrated Oil,'746817579291,42,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7929-24,Ultra Care Vitamin E Oil,'746817579888,41,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7930-24,Avocado Oil Treatment Tube,'746817579307,8,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7930-24,Ultra Care Avocado Oil,'746817579826,37,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7931-24,Tube Oil Tea Tree,'746817579840,35,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7932-24,100 Coconut Oil,'746817579895,22,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7970-24,Grape Seed Oil,'746817579871,28,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7933-24,Black Castor Oil,'746817579789,21,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7974-24,Pro Growth Oil Treatment,'746817579741,15,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7975-24,Biotin Oil Treatment,'746817579758,9,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7976-24,Scalp Care Oil Tube,'746817579765,32,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7976-24,Scalp Care Oil Tube,'746817579765,33,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7990-24,Rice Bran Oil Treatment,'746817579901,16,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7991-24,Neem Oil Treatment Tube,'746817579918,12,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7992-24,100% Turmeric Oil,'746817579925,36,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB7921-24,Hemp Seed Oil Treatment Tube,'746817579796,11,Via Natural,VIA,83,0.79,1.5oz (24/6/cs)
UB808-6,Semi-Permanent Hair Color Sunset Red #60,'746817906028,88,Via Natural,VIA,83,1.52,2oz
UB909-6,Hair Color #62 Bright Red -pc,'746817906240,48,Via Natural,VIA,83,2.35,2oz
UB826-6,Hair Color #82 Crimson -pc,'746817907827,50,Via Natural,VIA,83,1.52,2oz (6/cs)
UB813-6,Hair Color Burgundy #84,'746817908428,44,Via Natural,VIA,83,1.52,2oz
UB814-6,Semi-Perm Color #85 Dark Cherry,'746817908527,4,Via Natural,VIA,83,1.52,2oz (6/cs)
UB816-6,Hair Color #94 Mahogany -pc,'746817909425,52,Via Natural,VIA,83,1.52,2oz (6/cs)
UB817-6,Natural Semi-Permanent Hair Color,'746817910421,81,Via Natural,VIA,83,1.52,2oz (6/cs)
UB819-6,Hair Color #120 #110 Copper,'746817911022,49,Via Natural,VIA,83,1.52,2oz (6/cs)
UB820-6,"Semi-Permanent Hair Color, Dark Brown #120",'746817912029,79,Via Natural,VIA,83,1.52,2oz (6/cs)
UB822-6,Semi-Permanent Hair Color,'746817912623,75,Via Natural,VIA,83,1.52,2oz (6/cs)
UB823-6,Natural Semi-Permanent Hair Color Black Satin 128,'746817912821,87,Via Natural,VIA,83,1.52,2oz (6/cs)
UB824-6,Hair Color #130 Jet Black -pc,'746817913026,51,Via Natural,VIA,83,1.52,2oz (6/cs)
UB908-6,Coloration Semi-permanente,'746817906042,98,Via Natural,VIA,83,2.35,4oz (8/cs)
UB910-6,"Semi-Permanent Hair Color, - Ruby Red #64",'746817906448,86,Via Natural,VIA,83,2.35,4oz
UB911-6,Natural Semi-Permanent Hair Color Copper Penny 76,'746817907643,83,Via Natural,VIA,83,2.35,4oz (6/cs)
UB926-6,Semi Perm Color #82 Crimson,'746817907841,6,Via Natural,VIA,83,2.35,4oz (6/cs)
UB913-6,Hair Color #84 Burgundy Bpc/cs,'046817908443,47,Via Natural,VIA,83,2.35,4oz
UB914-6,"Semi-Permanent Hair Color, - Dark Cherry #85",'746817908541,82,Via Natural,VIA,83,2.35,4oz (6/cs)
UB916-6,Coloration Semi-permanente,'746817909449,99,Via Natural,VIA,83,2.35,4oz (6/cs)
UB917-6,Semi-Permanent Hair Color #104 - Brown,'746817910445,78,Via Natural,VIA,83,2.35,4oz (6/cs)
UB919-6,Semi-Permanent Hair Color,'746817911046,77,Via Natural,VIA,83,2.35,4oz
UB920-6,Coloration Semi-permanente,'746817912043,100,Via Natural,VIA,83,2.35,4oz
UB921-6,Hair Color “122,'746817912241,43,Via Natural,VIA,83,2.35,4oz (6/cs)
UB923-6,Hair Color-Black,'746817912845,45,Via Natural,VIA,83,2.35,4oz (6/cs)
UB924-6,Semi-Permanent Hair Color #130 - Jet Black,'746817913040,84,Via Natural,VIA,83,2.35,4oz (6/cs)
UB922-6,"Semi-Permanent Hair Color, - Blue Black #126",'746817912647,80,Via Natural,VIA,83,2.35,4oz
AG47101-6,Mousse Maximum Shine Wave,'078319471019,4,Vigorol,VIG,84,3.88,12oz
AG47102-6,Olive Oil Mega Moisture Mousse,'078319471026,5,Vigorol,VIG,84,3.88,12oz (6/cs)
AG47103-6,Curls Mousse Super Hold,'078319471033,2,Vigorol,VIG,84,3.88,12oz (6/cs)
AG47104-6,Relaxed Hair Mousse,'078319471040,6,Vigorol,VIG,84,3.88,12oz (6/cs)
AG47252-48,Mousse Olive Oil,'078319472528,3,Vigorol,VIG,84,,
AG47253-48,Curls Mousse,'078319472535,1,Vigorol,VIG,84,,2oz
JSW06-6,Curl Activator Gel Extra Dry,'021634401032,4,Worlds of Curls,WOC,85,6.38,32oz (6/cs)
JSW21,"World Comb Out Conditioner, Regular",'021634101017,2,Worlds of Curls,WOC,85,2.55,8oz
JSW23,Comb Out Conditioner Oil Sheen Spray Moisturizer Extra Dry Hair,'021634201014,1,Worlds of Curls,WOC,85,2.55,8oz
JSW07,World Curl Activator Gel Regular,'021634300090,6,Worlds of Curls,WOC,85,3.58,16.2oz
JSW01,World Curl Activator Conditioner Oil Sheen For Regular Hair,'021634301011,3,Worlds of Curls,WOC,85,2.59,6oz
JSW08,World Curl Activator Gel Extra Dry Hair,'021634400097,7,Worlds of Curls,WOC,85,3.58,16.2oz
JSW04,Worlds Curl Activator Gel For Extra Dry Hair,'021634401018,8,Worlds of Curls,WOC,85,2.59,6oz
JSW03-6,Curl Activator Gel -Reg,'021634301035,5,Worlds of Curls,WOC,85,6.38,32oz (6/cs)
KR51610-24,Disinfectant Concentrate,'017922516113,2,Barbicide,KR,86,4.06,500ml
KR56420-6,Disinfectant Concentrate,'017922564213,3,Barbicide,KR,86,12.71,64oz
KR72130,Spray - For Hair Clippers 5 In 1 Formula,'017922721319,1,Barbicide,KR,86,5.83,
KR61010,Barbicide King Talc Talcum Powder,'017922610118,1,King Talc,KR,87,3.94,9oz
WE03019-6,Color Charm Permanent Liquid Toner - T15 Pale Beige Blonde,'070018066886,2,Wella,WE,88,3.49,1.4oz
WE03020-6,Color Charm Liquid Toner #T27 Medium Beige Blonde,'070018066893,1,Wella,WE,88,3.49,1.4oz
WE03021-6,Color Charm Permanent Liquid Hair Toner T28 Natural Blonde,'070018066909,4,Wella,WE,88,3.49,1.4oz
WE04772-6,Color Charm Permanent Liquid Toner T18 Lightest Ash Blonde,'070018106513,3,Wella,WE,88,3.49,1.4oz
SOM33516-6,Sulfate Free Active Moisture Neutralizing Shampoo,'0802535335165,5,Motions,SOM,89,5.87,473ml
SOM32012-6,Weightless Daily Oil Moisturizer,'087300447049,11,Motions,SOM,89,4.18,
SOM32111-6,Oil Sheen & Conditioning Spray,'087300600178,10,Motions,SOM,89,4.25,
SOM33615,"Smooth & Straighten Hair Relaxer, Mild",'087300600932,3,Motions,SOM,89,5.90,15oz
SOM32111-6,Nourish & Restore Oil Sheen & Conditioning Spray,'802535321113,8,Motions,SOM,89,4.25,408g
SOM32408-6,Style & Create Versatile Foam Styling Lotion,'802535324084,9,Motions,SOM,89,4.19,8.5oz
SOM33216-6,Nourish & Restore Active Moisture Lavish Shampoo,'802535332164,4,Motions,SOM,89,5.90,471g
SOM33316-6,Motion Active Moist Plus Conditioner,'802535333161,6,Motions,SOM,89,5.85,16oz
SOM33412-6,Nourish & Restore Active Moisture Leave In Detangler,'802535334120,7,Motions,SOM,89,4.17,12oz
SOM33715,Classic Formula Hair Relaxer Regular,'802535337152,1,Motions,SOM,89,5.90,15oz
SOM33815,Smooth & Silken Classic Formula Hair Relaxer,'802535338159,2,Motions,SOM,89,5.90,439g
SL005,Edge Control,'086000532659,4,Slay It,SL,90,5.50,
SL007,Mousse,'860005326563,5,Slay It,SL,90,4.79,
SL002,Braid Jam Max Orange,'860005326570,1,Slay It,SL,90,5.50,
SL001,Braid Jam Super Yellow,'860005326587,2,Slay It,SL,90,5.50,
SL006,Edge,'860009565470,3,Slay It,SL,90,2.00,
BIOT2,Therapy Original Cure Soyeuse - 2.26 Fluid Ounce,'090174188871,2,Biosilk,BIOT,91,7.79,
BIOT5,Therapy Original,'633911744932,1,Biosilk,BIOT,91,1.29,15ml
BL362,Edge Gel,'197644336203,1,Bask & Lather,BL,92,,
DUD43708,African Black Soap,'6156000043708,1,Dudu-Osun,DUD,93,1.49,
BE4568,Loc B Retwist Gel,'696168945682,3,Bellatique,BE,94,6.33,8oz
BE4570-24,"Loc B Retwist Loc, Braid, Twist, Edge Gel Maximum Hold",'696168945705,4,Bellatique,BE,94,3.89,0.25lb
BE4773-24,Edge Braid Loc Gel - Maximum Hold,'7099304477314,1,Bellatique,BE,94,3.89,
BE5770,Edge Braid Loc Gel - Maximum Hold,'7099304577090,2,Bellatique,BE,94,6.39,
BM9031,Beard Wash,'743690090318,1,Blessed Men,BM,95,,
BM9033,Beard Oil,'743690090332,2,Blessed Men,BM,95,,
BM9034,Beard Butter,'743690090349,3,Blessed Men,BM,95,,
UB6010,Shave Gel,'746817060102,1,Bump Defense,UB,96,2.75,
UB6011,After Shave,'746817060119,2,Bump Defense,UB,96,2.75,
UB6012,Herbal Moisturizer,'746817060126,3,Bump Defense,UB,96,2.75,3.38oz
NE711,Style Professional Styling Gel Olive Oil,'748378001105,12,Eco Style,NE,97,1.99,227ml
NE113,Style Krystal Max Hold Hair Gel,'748378001136,9,Eco Style,NE,97,1.99,236ml
NE115-6,Style Professional Styling Gel Krystal Max,'748378001150,11,Eco Style,NE,97,4.59,
NE605-6,Style Professional Styling Gel Olive Oil Max Hold,'748378001402,13,Eco Style,NE,97,10.99,5lb
NE905-6,"Style Styling Gel, Olive Oil, Max, Hold",'748378001594,14,Eco Style,NE,97,4.59,339g
NE112-6,Style Krystal Clear Styling Gel,'748378001846,10,Eco Style,NE,97,9.66,5lb
NE113M,Styler Professional Moroccan Argan Oil Styling Gel For All Hair Types,'748378003130,15,Eco Style,NE,97,1.99,8oz
NE115M-6,Professional Moroccan Argan Oil Styling Gel,'748378003178,5,Eco Style,NE,97,3.92,946ml
NE116M-6,Argan Oil Styling Gel,'748378003260,1,Eco Style,NE,97,9.97,80oz
NE117,Style Gel Black Castor & Flaxseed Oil,'748378004205,8,Eco Style,NE,97,2.19,453g
NE906-6,Professional Styling Gel Black Castor & Flaxseed Oil,'748378004212,6,Eco Style,NE,97,2.99,16oz
NE907-6,Style Black Castor & Flaxseed Oil Gel,'748378004229,7,Eco Style,NE,97,4.43,32oz
NE607-6,Black Castor & Flaxseed Oil Gel 2.36Litrs,'748378004496,2,Eco Style,NE,97,10.81,270g
NE114M-6,Styling Gel - Argan Oil,'830372000120,16,Eco Style,NE,97,2.79,
NE114-6,Krystal Gel,'830372000137,3,Eco Style,NE,97,2.89,
NE811-6,Olive Oil Gel,'830372000144,4,Eco Style,NE,97,2.79,426g
PO08,Neatbraid Conditioning Shining Hair Gel,'860000421324,2,Pure O Natural,PO,98,8.50,8oz
PO16,Neatbraid Beauty Professional Conditioning Shining Gel,'860000421393,1,Pure O Natural,PO,98,12.99,16oz
PO216,Twist Loc,'860007732201,3,Pure O Natural,PO,98,18.99,
GU117-36,Moulding Wax Ultra Hold Hair,'8691988008014,1,Gummy,GU,99,4.59,150ml
BSA009,Alopecia Amazing Stimulating Hair Growth Oil,'891303000091,1,Barber Shop Aid,BSA,100,8.95,4oz
LR563,Pink ShortLooks Texturizer Curl Softener Kit,'038276005634,1,Luster's,LS,101,5.25,8oz
SM4103,Liv Creme Hairdressing & Conditioner,'074743410303,1,Summit,SUM,102,4.99,8oz
SM4219,Liv Creme Hairdressing And Conditioner,'074743421903,2,Summit,SUM,102,6.39,8oz
SM4221,Liv Creme Hairdressing & Conditioner,'074743422108,3,Summit,SUM,102,5.25,
JS111,Petroleum Jelly,'075610111101,1,White Rose,WR,103,2.59,12oz
JS950,Skin Soap Bar,'075610950106,3,Black & White,BW,104,2.69,3.5oz
JS943-7,Genuine Skin Tone Cream,'075610963106,2,Black & White,BW,104,5.45,1.5oz
JS984,Genuine & Cocoa Shea Butter Soap,'075610984101,1,Black & White,BW,104,2.69,6.1oz
JS985,Soap,'075610985108,4,Black & White,BW,104,2.69,6.1oz
CO20000,100% Cocoa Butter Stick,'075707200008,1,Africare,AFR,105,2.07,
CO20095,100% Glycerin,'075707200954,2,Africare,AFR,105,5.36,8.5oz
GB001,XL Lace Hair Bonding Glue [Extra Moisture Control],'5391536570002,1,Ghost Bond,GB,106,12.75,
MA57141,Color Off,'666425571411,1,Marianna,MAR,107,9.38,
TP01101,Hair Building Fibers - Black,'667820011014,1,Toppik,TOP,108,14.33,12g
SB00502,Loc N Gel,'672509005024,2,Compare,COM,109,6.99,
SB00503-24,Nairobi Foam Wrap,'672509005031,3,Compare,COM,109,4.00,
SB00505,Loc N Gel Extra,'672509005048,1,Compare,COM,109,6.99,
SB264051,Sebastian Extra Firm,'672509264056,5,Compare,COM,109,7.99,
SB00505-48,Nairobi Foam Wrap,'672509265053,4,Compare,COM,109,1.19,
SON83404-6,Comb Thru Lite Creme Moisturizer Hair & Scalp Conditioner,'802535884045,1,Pro-Line,PL,110,1.63,4oz
HR0195,Volume Boosting Weightless Unscented Mousse,'809219001958,1,Rave,RAVE,111,2.99,7oz
HR01076,4X Mega Scented Aerosol Hairspray - Unisex Hair Spray,'816559010762,4,Rave,RAVE,111,2.99,11oz
HR01077,"Hair Spray, 4x Mega Hold, Unscented",'816559010779,5,Rave,RAVE,111,2.99,11oz
HR2245-18,Hairspray 4X Mega Unscented Aerosol Travel Size,'816559012247,3,Rave,RAVE,111,0.99,1.5oz
HR01630,5x Freeze Ultimate Hold Unscented Hairspray,'816559016306,2,Rave,RAVE,111,2.99,11oz
BC1008-6,B&C Razor Bump Solution,'813070004362,2,Skin Tight,ST,112,18.99,4oz
BC1009-6,B&C Extra Strength Razor Bumps,'813070004447,3,Skin Tight,ST,112,19.49,356ml
BC5581,In-Grown Hair & Razor Bump Creme - Extra Strength,'813070005581,1,Skin Tight,ST,112,7.39,2oz
BC1006,Skin Tight In Grown Hair Razor Bump Creme,'813070004522,1,B&C,BC,113,6.39,2oz
RA5630,100% Natural Turmeric Soap Bar,'850031243699,16,RA Cosmetics,RA,114,3.21,5oz
RA9909,100% Black Soap & Turmeric #2,'850063110112,15,RA Cosmetics,RA,114,2.69,5oz
RA7816,Batana Hair & Body Soap Bar,'850063110938,8,RA Cosmetics,RA,114,3.21,6oz
RA02263-18,100 African Shea Butter Whipped Lemongrass,'850546000800,4,RA Cosmetics,RA,114,7.14,12oz
RA5624,100% Black Soap Body Wash Lemon-grass Scent By Trifing,'850546001081,1,RA Cosmetics,RA,114,2.69,13oz
RA02264-18,100% African Ivory Shea Butter Whipped - Mango,'850546001227,2,RA Cosmetics,RA,114,7.14,12oz
RA0147-24,Cosmetic African Shea Butter 100% Natural,'850546001265,5,RA Cosmetics,RA,114,4.29,8oz
RA0225,RA Pure Shea Butter Chunk,'850546001272,7,RA Cosmetics,RA,114,4.29,
RA0148,African Shea Butter 100% Natural,'850546001289,3,RA Cosmetics,RA,114,6.99,16oz
RA5622,100% Natural Black Soap With Lavender,'850546001340,14,RA Cosmetics,RA,114,2.69,5oz
RA5623,100% Black Soap,'850546001357,10,RA Cosmetics,RA,114,2.69,
RA02262-18,100% Pure African Shea Butter [Whipped],'850546002262,6,RA Cosmetics,RA,114,7.14,12oz
RA5625,100% Black Soap,'850546056258,11,RA Cosmetics,RA,114,2.69,
RA0142,RA Black Soap Bar,'850546056265,9,RA Cosmetics,RA,114,2.69,
RA5621,100% Black Soap Bar W/ Lemon Grass #28,'850546056357,13,RA Cosmetics,RA,114,2.69,5oz
RA5640,100% Black Soap Bar w/Coconut #38,'850546056449,12,RA Cosmetics,RA,114,2.69,5oz
AIA04009-6,Restore & Repair Jamaican Black Castor Oil Water,'858380040099,3,As I Am,AIA,115,4.65,
AIA04512-6,Rice Water Hair Spray,'858380045124,4,As I Am,AIA,115,5.99,16oz
AIA04519-6,Rice Water Conditioner,'858380045193,2,As I Am,AIA,115,6.59,8oz
AIA04520-6,Rice Water Shampoo,'858380045209,1,As I Am,AIA,115,6.59,8oz
